titulo,link,data_publicacao,fonte
"Sem regulação, estados prendem centenas usando biometria facial",https://www.conjur.com.br/2024-mai-17/sem-regulacao-estados-prendem-centenas-utilizando-reconhecimento-facial/,17 de mai. de 2024,Consultor Jurídico
Sistemas de reconhecimento facial são confiáveis? Como falhas recentes reacendem o debate sobre riscos,https://g1.globo.com/fantastico/noticia/2024/04/22/sistemas-de-reconhecimento-facial-como-falhas-recentes-reascendem-o-debate-sobre-riscos.ghtml,22 de abr. de 2024,G1
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,15 de fev. de 2024,G1
Torcedor do Confiança relata ter sido conduzido pela PM por erro de reconhecimento facial; veja vídeo,https://oglobo.globo.com/esportes/noticia/2024/04/15/torcedor-do-confianca-relata-ter-sido-conduzido-pela-pm-por-erro-de-reconhecimento-facial-veja-video.ghtml,15 de abr. de 2024,O Globo
PM prende 50 criminosos com o sistema de reconhecimento facial no RJ desde a virada do ano,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/03/08/pm-prende-50-criminosos-com-o-sistema-de-reconhecimento-facial-no-rj-desde-a-virada-do-ano.ghtml,8 de mar. de 2024,G1
O 'chicote tecnológico' da identificação facial é cruel com o negro,https://oglobo.globo.com/opiniao/artigos/coluna/2024/04/o-chicote-tecnologico-da-identificacao-facial-e-cruel-com-o-negro.ghtml,30 de abr. de 2024,O Globo
Reconhecimento facial equivocado leva a prisão injusta nos EUA,https://olhardigital.com.br/2024/01/24/seguranca/reconhecimento-facial-equivocado-leva-a-prisao-injusta-nos-eua/,24 de jan. de 2024,Olhar Digital
O racismo agravado pelo uso de câmeras e IA na segurança pública,https://www.cartacapital.com.br/opiniao/o-racismo-agravado-pelo-uso-de-cameras-e-ia-na-seguranca-publica/,30 de jul. de 2024,CartaCapital
STJ determina soltura de jovem preso após ter sido reconhecido por foto no RJ,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/07/24/stj-determina-soltura-de-jovem-preso-por-reconhecimento-facial-no-rj.ghtml,14 meses atrás,G1
"Reconhecimento facial nos estádios apresenta riscos para crianças e adolescentes, aponta estudo",https://www.brasildefato.com.br/2024/08/27/reconhecimento-facial-nos-estadios-apresenta-riscos-para-criancas-e-adolescentes-aponta-estudo/,13 meses atrás,Brasil de Fato
Jovens negros carregam traumas de reconhecimento fotográfico injusto,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-09/jovens-negros-carregam-traumas-de-reconhecimento-fotografico-injusto,12 meses atrás,Agência Brasil
STF encerra ação penal contra homem denunciado com base apenas no reconhecimento fotográfico,https://noticias.stf.jus.br/postsnoticias/stf-encerra-acao-penal-contra-homem-denunciado-com-base-apenas-no-reconhecimento-fotografico/,11 meses atrás,stf noticias
Caminhos da Reportagem conta histórias de pessoas presas injustamente,https://ebc.com.br/imprensa/2024/caminhos-da-reportagem-conta-historias-de-pessoas-presas-injustamente,17 meses atrás,EBC - Empresa Brasil de Comunicação
"Especial: Polícias aumentam uso de reconhecimento facial, mas há restrições",https://paraibaonline.com.br/tecnologia/2024/08/25/especial-policias-aumentam-uso-de-reconhecimento-facial-mas-ha-restricoes/,13 meses atrás,ParaibaOnline
Você sabia que IAs podem ser racistas? Entenda como acontece a discriminação por algoritmos,https://epocanegocios.globo.com/inteligencia-artificial/noticia/2024/03/voce-sabia-que-ias-podem-ser-racistas-entenda-como-acontece-a-discriminacao-por-algoritmos.ghtml,18 meses atrás,Época Negócios
Juiz nega nova prisão de homem negro detido por reconhecimento fotográfico,https://www1.folha.uol.com.br/cotidiano/2024/10/juiz-nega-nova-prisao-de-homem-negro-detido-por-reconhecimento-fotografico.shtml,11 meses atrás,Folha de S.Paulo
"Reconhecimento facial e biométrico de crianças nos estádios viola o ECA, diz pesquisa",https://almapreta.com.br/sessao/cotidiano/reconhecimento-facial-e-biometrico-de-criancas-nos-estadios-viola-o-eca-diz-pesquisa/,13 meses atrás,Alma Preta Jornalismo
Caminhos da Reportagem conta histórias de pessoas presas injustamente,https://agenciabrasil.ebc.com.br/geral/noticia/2024-05/caminhos-da-reportagem-conta-historias-de-pessoas-presas-injustamente,17 meses atrás,Agência Brasil
Mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,http://nosmulheresdaperiferia.com.br/mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos/,4 de mar. de 2024,"Nós, mulheres da periferia"
Olho vivo nas câmeras: o avanço dos sistemas de reconhecimento facial,https://veja.abril.com.br/tecnologia/olho-vivo-nas-cameras-o-avanco-dos-sistemas-de-reconhecimento-facial/,28 de abr. de 2024,VEJA
Caminhos da Reportagem conta histórias de pessoas presas injustamente,https://ebc.com.br/imprensa/2024/caminhos-da-reportagem-conta-historias-de-pessoas-presas-injustamente,3 de mai. de 2024,EBC - Empresa Brasil de Comunicação
"Especial: Polícias aumentam uso de reconhecimento facial, mas há restrições",https://paraibaonline.com.br/tecnologia/2024/08/25/especial-policias-aumentam-uso-de-reconhecimento-facial-mas-ha-restricoes/,25 de ago. de 2024,ParaibaOnline
Você sabia que IAs podem ser racistas? Entenda como acontece a discriminação por algoritmos,https://epocanegocios.globo.com/inteligencia-artificial/noticia/2024/03/voce-sabia-que-ias-podem-ser-racistas-entenda-como-acontece-a-discriminacao-por-algoritmos.ghtml,21 de mar. de 2024,Época Negócios
Juiz nega nova prisão de homem negro detido por reconhecimento fotográfico,https://www1.folha.uol.com.br/cotidiano/2024/10/juiz-nega-nova-prisao-de-homem-negro-detido-por-reconhecimento-fotografico.shtml,26 de out. de 2024,Folha de S.Paulo
"Reconhecimento facial e biométrico de crianças nos estádios viola o ECA, diz pesquisa",https://almapreta.com.br/sessao/cotidiano/reconhecimento-facial-e-biometrico-de-criancas-nos-estadios-viola-o-eca-diz-pesquisa/,28 de ago. de 2024,Alma Preta Jornalismo
Caminhos da Reportagem conta histórias de pessoas presas injustamente,https://agenciabrasil.ebc.com.br/geral/noticia/2024-05/caminhos-da-reportagem-conta-historias-de-pessoas-presas-injustamente,5 de mai. de 2024,Agência Brasil
Zelador preso injustamente por reconhecimento fotográfico teme ser condenado,https://ponte.org/zelador-preso-injustamente-por-reconhecimento-fotografico-teme-ser-condenado/,2 de out. de 2024,Ponte Jornalismo
STJ vê reconhecimento fotográfico ilícito e suspende condenação,https://www.conjur.com.br/2024-set-11/stj-ve-reconhecimento-fotografico-ilicito-e-suspende-condenacao/,11 de set. de 2024,Consultor Jurídico
STJ vê reconhecimento fotográfico ilícito e suspende condenação,https://www.conjur.com.br/2024-set-11/stj-ve-reconhecimento-fotografico-ilicito-e-suspende-condenacao/,11 de set. de 2024,Consultor Jurídico
Jovem é solto após passar um ano na cadeia injustamente,https://oglobo.globo.com/rio/noticia/2024/07/25/jovem-e-solto-apos-passar-um-ano-na-cadeia-injustamente.ghtml,25 de jul. de 2024,O Globo
Falha em reconhecimento fotográfico gera absolvição de jovem negro,https://www.conjur.com.br/2024-jul-25/falhas-em-reconhecimento-fotografico-levam-relator-a-absolver-jovem-negro-condenado-por-roubo-de-carga/,25 de jul. de 2024,Consultor Jurídico
Homem negro preso injustamente por mais de 730 dias vai receber R$150 mil de indenização em SP,https://midianinja.org/homem-negro-preso-injustamente-por-mais-de-730-dias-vai-receber-r150-mil-de-indenizacao-em-sp/,4 de mar. de 2024,Mídia NINJA
Inteligências artificiais têm dificuldade em reconhecer pessoas de pele escura,https://www.gazetadopovo.com.br/economia/quando-o-robo-nao-reconhece-a-pele-escura-dj1czox8aebwgvru2jzvveyze/,29 de jun. de 2018,Gazeta do Povo
Google conserta seu algoritmo “racista” apagando os gorilas,https://brasil.elpais.com/brasil/2018/01/14/tecnologia/1515955554_803955.html,16 de jan. de 2018,El País Brasil
Robô vai flagrar se máquina inteligente é 'preconceituosa' ou enviesada,https://www.bol.uol.com.br/noticias/2018/09/19/robo-vai-flagrar-se-maquina-inteligente-e-preconceituosa-ou-enviesada.htm,19 de set. de 2018,BOL
Inteligência artificial: Por que as tecnologias de reconhecimento facial são tão contestadas,https://www.bbc.com/portuguese/geral-48889883,5 de jul. de 2019,BBC
Artigo | O racismo que estrutura as tecnologias digitais de informação e comunicação,https://www.brasildefato.com.br/2019/12/03/artigo-or-o-racismo-que-estrutura-as-tecnologias-digitais-de-informacao-e-comunicacao/,3 de dez. de 2019,Brasil de Fato
A tecnologia de reconhecimento facial aplicada à segurança pública,https://www.jota.info/opiniao-e-analise/artigos/a-tecnologia-de-reconhecimento-facial-aplicada-a-seguranca-publica,23 de jul. de 2019,JOTA Info
Reino Unido usa reconhecimento facial ‘racista’ em passaportes,https://olhardigital.com.br/2019/10/10/noticias/reino-unido-usa-reconhecimento-facial-racista-em-passaportes/,10 de out. de 2019,Olhar Digital
"Além de envelhecer, FaceApp embranquece rostos negros","https://www.estadao.com.br/infograficos/link,alem-de-envelhecer-faceapp-embranquece-rostos-negros,1018384",2 de ago. de 2019,Estadão
Algoritmos reproduzem machismo e racismo por se basearem em práticas discriminatórias dos humanos,https://oglobo.globo.com/economia/algoritmos-reproduzem-machismo-racismo-por-se-basearem-em-praticas-discriminatorias-dos-humanos-24085081,17 de nov. de 2019,O Globo
"Racismo velado? Além de envelhecer, FaceApp embranquece rostos negros",https://vermelho.org.br/2019/08/04/racismo-velado-alem-de-envelhecer-faceapp-embranquece-rostos-negros/,4 de ago. de 2019,Vermelho
O racismo por trás dos filtros do FaceApp e de outras tecnologias,https://noticias.r7.com/tecnologia-e-ciencia/o-racismo-por-tras-dos-filtros-do-faceapp-e-de-outras-tecnologias-19072019/,19 de jul. de 2019,R7
Mais uma cidade dos EUA proíbe uso de reconhecimento facial em câmeras,https://olhardigital.com.br/2019/07/01/seguranca/mais-uma-cidade-dos-eua-proibe-uso-de-reconhecimento-facial-em-cameras/,1 de jul. de 2019,Olhar Digital
IA não consegue identificar pessoas trans e não binárias,https://www.tecmundo.com.br/software/146888-ia-nao-consegue-identificar-pessoas-trans-nao-binarias.htm,20 de out. de 2019,TecMundo
Empresas abandonam reconhecimento facial por identificações equivocadas,https://veja.abril.com.br/tecnologia/empresas-abandonam-reconhecimento-facial-por-identificacoes-equivocadas/,19 de jun. de 2020,VEJA
ONU: algoritmos racistas aumentam discriminação racial por serviços de segurança,https://oglobo.globo.com/celina/onu-algoritmos-racistas-aumentam-discriminacao-racial-por-servicos-de-seguranca-24768880,29 de nov. de 2020,O Globo
"Universidade Federal de Minas Gerais - Racismo nas redes sociais é tema de entrevista no programa Expresso 104,5",https://ufmg.br/comunicacao/noticias/racismo-nas-redes-sociais-e-tema-de-entrevista-no-programa-expresso-104-5,23 de set. de 2020,UFMG - Universidade Federal de Minas Gerais
Matemáticos já boicotam o reconhecimento facial,https://outraspalavras.net/outrasmidias/matematicos-ja-boicotam-o-reconhecimento-facial/,20 de out. de 2020,Outras Palavras
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,25 de jun. de 2020,UOL
Timnit Gebru: quem é a funcionária do Google demitida após acusar empresa de racismo e censura,https://www.bbc.com/portuguese/geral-55195078,4 de dez. de 2020,BBC
Detetive TudoCelular: conheça os perigos e benefícios do reconhecimento facial,https://www.tudocelular.com/seguranca/noticias/n151652/conheca-beneficios-e-perigos-reconhecimento-facial.html,23 de jan. de 2020,TudoCelular.com
IA do Google não determinará mais o gênero de pessoas nas fotos,https://www.tecmundo.com.br/software/150634-ia-google-nao-determinara-genero-fotos-pessoas.htm,1 de mar. de 2020,TecMundo
Quando a tecnologia nos envia ao passado,https://outraspalavras.net/tecnologiaemdisputa/quando-tecnologia-nos-envia-ao-passado/,25 de nov. de 2020,Outras Palavras
Twitter diz que irá analisar algoritmo de prévia de imagens após queixas de racismo por usuários,https://g1.globo.com/economia/tecnologia/noticia/2020/09/21/executivos-do-twitter-dizem-que-irao-analisar-possivel-vies-discriminatorio-em-algoritmo-de-previa-de-imagens.ghtml,21 de set. de 2020,G1
Usuários acusam Twitter de racismo por priorizar fotos de brancos a negros,https://www.metropoles.com/entretenimento/usuarios-acusam-twitter-de-racismo-por-priorizar-fotos-de-brancos-a-negros,20 de set. de 2020,Metrópoles
"Após denúncia de viés racista, Twitter diz que vai revisar algoritmo",https://www.uol.com.br/tilt/noticias/redacao/2020/09/21/algoritmo-racista-twitter-pode-estar-escondendo-rostos-negros-nos-posts.htm,21 de set. de 2020,UOL
Qual o impacto da tecnologia de reconhecimento facial na população negra?,https://jornal.usp.br/ciencias/qual-o-impacto-da-tecnologia-de-reconhecimento-facial-na-populacao-negra/,4 de mai. de 2021,Jornal da USP
Coded Bias: documentário da Netflix revela viés racista em algoritmos,https://guiadoestudante.abril.com.br/dica-cultural/coded-bias-documentario-da-netflix-revela-vies-racista-em-algoritmos/,16 de abr. de 2021,Guia do Estudante
"'Se você denuncia machismo e racismo, é tratada como louca', diz Timnit Gebru",https://www.bbc.com/portuguese/internacional-58507638,9 de set. de 2021,BBC
Facebook cria banco de dados para remover preconceito da inteligência artificial,https://www.cnnbrasil.com.br/tecnologia/facebook-cria-banco-de-dados-para-remover-preconceito-da-inteligencia-artificial/,9 de abr. de 2021,CNN Brasil
Efeito de algoritmos racistas pode ser mais devastador do que você imagina,https://www.uol.com.br/tilt/reportagens-especiais/como-os-algoritmos-espalham-racismo/,26 de jan. de 2021,UOL
Cientista trabalha para impedir que algoritmos reproduzam preconceitos,https://gq.globo.com/Tecnologia/noticia/2021/05/nina-da-hora-cientista-preconceito.html,13 de mai. de 2021,Globo
Entenda por que imagem de feto negro gerou polêmica sobre ilustrações,https://www.metropoles.com/saude/entenda-por-que-imagem-de-feto-negro-gerou-polemica-sobre-ilustracoes,12 de dez. de 2021,Metrópoles
Tecnologia para filtros em redes sociais reforça padrão racista,https://www1.folha.uol.com.br/cotidiano/2021/08/tecnologia-para-filtros-em-redes-sociais-reforca-padrao-racista.shtml,1 de ago. de 2021,Folha de S.Paulo
"Com didatismo, ""Coded Bias"" é um ""O Dilema das Redes"" sobre falhas das IAs",https://www.uol.com.br/tilt/noticias/redacao/2021/04/10/coded-bias-da-netflix-prova-como-a-tecnologia-e-racista-e-viola-direitos.htm,10 de abr. de 2021,UOL
10 filmes de hackers na Netflix para ficar paranoico,https://www.revistabula.com/44061-10-filmes-de-hackers-na-netflix-para-ficar-paranoico/,14 de set. de 2021,Revista Bula
At Work: Nina da Hora abre caminho para outras mulheres na tecnologia,https://harpersbazaar.uol.com.br/estilo-de-vida/at-work-nina-da-hora-abre-caminho-para-outras-mulheres-na-tecnologia/,27 de set. de 2021,UOL
"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras",https://www.cut.org.br/noticias/reconhecimento-facial-aprofunda-racismo-estrutural-dizem-pesquisadoras-2595,13 de dez. de 2022,CUT - Central Única dos Trabalhadores
80% das prisões errôneas por reconhecimento facial no RJ são de negros,https://agenciabrasil.ebc.com.br/radioagencia-nacional/justica/audio/2022-01/80-das-prisoes-erroneas-por-reconhecimento-facial-no-rj-sao-de-negros,12 de jan. de 2022,Agência Brasil
Câmeras com reconhecimento facial no Recife podem agravar racismo e ameaçar direitos,https://www.brasildefato.com.br/2022/03/21/cameras-com-reconhecimento-facial-no-recife-podem-agravar-racismo-e-ameacar-direitos/,21 de mar. de 2022,Brasil de Fato
"Entenda o racismo algorítmico, que também atinge negros fora das redes",https://www1.folha.uol.com.br/tec/2022/10/entenda-o-racismo-algoritmico-que-tambem-atinge-negros-fora-das-redes.shtml,14 de out. de 2022,Folha de S.Paulo
A influência do racismo estrutural no uso do reconhecimento fotográfico como meio de prova,https://www.conjur.com.br/2022-jan-14/limite-penal-racismo-estrutural-reconhecimento-fotografico-meio-prova/,14 de jan. de 2022,Consultor Jurídico
"Cidade de SP planeja ‘Big Brother’ das ruas, com reconhecimento facial e 20 mil câmeras; entenda",https://www.estadao.com.br/brasil/cidade-de-sp-planeja-big-brother-das-ruas-com-reconhecimento-facial-e-20-mil-cameras-entenda/,1 de set. de 2022,Estadão
